image,tag,result,k,object_ratio,background_ratio,k_x_object_ratio,k_x_background_ratio,perturbed_pixel,pixel_perturbed_percentage,total_pixel
n01580077_jay,background,unsafe,12544.0,0.7780412946428571,0.2219587053571429,9759.75,2784.2500000000005,2784.2500000000005,5.5489676339,50176.0
n01592084_chickadee,background,safe,6272.0,0.6639030612244898,0.33609693877551017,4164.0,2108.0,2108.0,4.2012117347,50176.0
n01592084_chickadee,object,safe,6272.0,0.6639030612244898,0.33609693877551017,4164.0,2108.0,4164.0,8.2987882653,50176.0
n01601694_water_ouzel,whole-image,unsafe,6272.0,0.7162587691326531,0.2837412308673469,4492.375,1779.625,6272.0,12.5,50176.0
n01601694_water_ouzel,background,unsafe,6272.0,0.7162587691326531,0.2837412308673469,4492.375,1779.625,1779.625,3.5467653858,50176.0
n01601694_water_ouzel,object,unsafe,6272.0,0.7162587691326531,0.2837412308673469,4492.375,1779.625,4492.375,8.9532346142,50176.0
n01531178_goldfinch,whole-image,unsafe,6272.0,0.7751116071428571,0.2248883928571429,4861.5,1410.5000000000002,6272.0,12.5,50176.0
n01531178_goldfinch,background,unsafe,6272.0,0.7751116071428571,0.2248883928571429,4861.5,1410.5000000000002,1410.5000000000002,2.8111049107,50176.0
n01531178_goldfinch,object,unsafe,6272.0,0.7751116071428571,0.2248883928571429,4861.5,1410.5000000000002,4861.5,9.6888950893,50176.0
n01532829_house_finch,whole-image,safe,6272.0,0.7048788265306123,0.2951211734693877,4421.0,1850.9999999999998,6272.0,12.5,50176.0
n01532829_house_finch,background,safe,6272.0,0.7048788265306123,0.2951211734693877,4421.0,1850.9999999999998,1850.9999999999998,3.6890146684,50176.0
n01532829_house_finch,object,safe,6272.0,0.7048788265306123,0.2951211734693877,4421.0,1850.9999999999998,4421.0,8.8109853316,50176.0
n01534433_junco,whole-image,safe,6272.0,0.5240353954081632,0.47596460459183676,3286.75,2985.25,6272.0,12.5,50176.0
n01534433_junco,background,safe,6272.0,0.5240353954081632,0.47596460459183676,3286.75,2985.25,2985.25,5.9495575574,50176.0
n01534433_junco,object,safe,6272.0,0.5240353954081632,0.47596460459183676,3286.75,2985.25,3286.75,6.5504424426,50176.0
n01537544_indigo_bunting,whole-image,safe,6272.0,0.7687340561224489,0.23126594387755106,4821.5,1450.5000000000002,6272.0,12.5,50176.0
n01537544_indigo_bunting,background,safe,6272.0,0.7687340561224489,0.23126594387755106,4821.5,1450.5000000000002,1450.5000000000002,2.8908242985,50176.0
n01537544_indigo_bunting,object,safe,6272.0,0.7687340561224489,0.23126594387755106,4821.5,1450.5000000000002,4821.5,9.6091757015,50176.0
n01558993_robin,whole-image,safe,6272.0,0.5970982142857143,0.4029017857142857,3745.0,2527.0,6272.0,12.5,50176.0
n01558993_robin,background,safe,6272.0,0.5970982142857143,0.4029017857142857,3745.0,2527.0,2527.0,5.0362723214,50176.0
n01558993_robin,object,safe,6272.0,0.5970982142857143,0.4029017857142857,3745.0,2527.0,3745.0,7.4637276786,50176.0
n01560419_bulbul,whole-image,safe,6272.0,0.6496133609693877,0.3503866390306123,4074.3749999999995,2197.6250000000005,6272.0,12.5,50176.0
n01560419_bulbul,background,safe,6272.0,0.6496133609693877,0.3503866390306123,4074.3749999999995,2197.6250000000005,2197.6250000000005,4.3798329879,50176.0
n01580077_jay,object,unsafe,6272.0,0.7780412946428571,0.2219587053571429,4879.875,1392.1250000000002,4879.875,9.725516183,50176.0
n01582220_magpie,whole-image,safe,6272.0,0.8391860650510204,0.16081393494897955,5263.375,1008.6249999999998,6272.0,12.5,50176.0
n01582220_magpie,background,safe,6272.0,0.8391860650510204,0.16081393494897955,5263.375,1008.6249999999998,1008.6249999999998,2.0101741869,50176.0
n01582220_magpie,object,safe,6272.0,0.8391860650510204,0.16081393494897955,5263.375,1008.6249999999998,5263.375,10.4898258131,50176.0
n01592084_chickadee,whole-image,safe,6272.0,0.6639030612244898,0.33609693877551017,4164.0,2108.0,6272.0,12.5,50176.0
n01560419_bulbul,object,safe,6272.0,0.6496133609693877,0.3503866390306123,4074.3749999999995,2197.6250000000005,4074.3749999999995,8.1201670121,50176.0
n01580077_jay,whole-image,unsafe,6272.0,0.7780412946428571,0.2219587053571429,4879.875,1392.1250000000002,6272.0,12.5,50176.0
n01580077_jay,background,unsafe,6272.0,0.7780412946428571,0.2219587053571429,4879.875,1392.1250000000002,1392.1250000000002,2.774483817,50176.0
n01592084_chickadee,background,safe,3136.0,0.6639030612244898,0.33609693877551017,2082.0,1054.0,1054.0,2.1006058673,50176.0
n01592084_chickadee,object,safe,3136.0,0.6639030612244898,0.33609693877551017,2082.0,1054.0,2082.0,4.1493941327,50176.0
n01601694_water_ouzel,whole-image,unsafe,3136.0,0.7162587691326531,0.2837412308673469,2246.1875,889.8125,3136.0,6.25,50176.0
n01601694_water_ouzel,background,unsafe,3136.0,0.7162587691326531,0.2837412308673469,2246.1875,889.8125,889.8125,1.7733826929,50176.0
n01601694_water_ouzel,object,unsafe,3136.0,0.7162587691326531,0.2837412308673469,2246.1875,889.8125,2246.1875,4.4766173071,50176.0
n01531178_goldfinch,whole-image,unsafe,3136.0,0.7751116071428571,0.2248883928571429,2430.75,705.2500000000001,3136.0,6.25,50176.0
n01531178_goldfinch,background,unsafe,3136.0,0.7751116071428571,0.2248883928571429,2430.75,705.2500000000001,705.2500000000001,1.4055524554,50176.0
n01531178_goldfinch,object,unsafe,3136.0,0.7751116071428571,0.2248883928571429,2430.75,705.2500000000001,2430.75,4.8444475446,50176.0
n01532829_house_finch,whole-image,safe,3136.0,0.7048788265306123,0.2951211734693877,2210.5,925.4999999999999,3136.0,6.25,50176.0
n01532829_house_finch,background,safe,3136.0,0.7048788265306123,0.2951211734693877,2210.5,925.4999999999999,925.4999999999999,1.8445073342,50176.0
n01532829_house_finch,object,safe,3136.0,0.7048788265306123,0.2951211734693877,2210.5,925.4999999999999,2210.5,4.4054926658,50176.0
n01534433_junco,whole-image,safe,3136.0,0.5240353954081632,0.47596460459183676,1643.375,1492.625,3136.0,6.25,50176.0
n01534433_junco,background,safe,3136.0,0.5240353954081632,0.47596460459183676,1643.375,1492.625,1492.625,2.9747787787,50176.0
n01534433_junco,object,safe,3136.0,0.5240353954081632,0.47596460459183676,1643.375,1492.625,1643.375,3.2752212213,50176.0
n01537544_indigo_bunting,whole-image,safe,3136.0,0.7687340561224489,0.23126594387755106,2410.75,725.2500000000001,3136.0,6.25,50176.0
n01537544_indigo_bunting,background,safe,3136.0,0.7687340561224489,0.23126594387755106,2410.75,725.2500000000001,725.2500000000001,1.4454121492,50176.0
n01537544_indigo_bunting,object,safe,3136.0,0.7687340561224489,0.23126594387755106,2410.75,725.2500000000001,2410.75,4.8045878508,50176.0
n01558993_robin,whole-image,safe,3136.0,0.5970982142857143,0.4029017857142857,1872.5,1263.5,3136.0,6.25,50176.0
n01558993_robin,background,safe,3136.0,0.5970982142857143,0.4029017857142857,1872.5,1263.5,1263.5,2.5181361607,50176.0
n01558993_robin,object,safe,3136.0,0.5970982142857143,0.4029017857142857,1872.5,1263.5,1872.5,3.7318638393,50176.0
n01560419_bulbul,whole-image,safe,3136.0,0.6496133609693877,0.3503866390306123,2037.1874999999998,1098.8125000000002,3136.0,6.25,50176.0
n01560419_bulbul,background,safe,3136.0,0.6496133609693877,0.3503866390306123,2037.1874999999998,1098.8125000000002,1098.8125000000002,2.1899164939,50176.0
n01580077_jay,object,unsafe,3136.0,0.7780412946428571,0.2219587053571429,2439.9375,696.0625000000001,2439.9375,4.8627580915,50176.0
n01582220_magpie,whole-image,safe,3136.0,0.8391860650510204,0.16081393494897955,2631.6875,504.3124999999999,3136.0,6.25,50176.0
n01582220_magpie,background,safe,3136.0,0.8391860650510204,0.16081393494897955,2631.6875,504.3124999999999,504.3124999999999,1.0050870934,50176.0
n01582220_magpie,object,safe,3136.0,0.8391860650510204,0.16081393494897955,2631.6875,504.3124999999999,2631.6875,5.2449129066,50176.0
n01592084_chickadee,whole-image,safe,3136.0,0.6639030612244898,0.33609693877551017,2082.0,1054.0,3136.0,6.25,50176.0
n01560419_bulbul,object,safe,3136.0,0.6496133609693877,0.3503866390306123,2037.1874999999998,1098.8125000000002,2037.1874999999998,4.0600835061,50176.0
n01580077_jay,whole-image,unsafe,3136.0,0.7780412946428571,0.2219587053571429,2439.9375,696.0625000000001,3136.0,6.25,50176.0
n01580077_jay,background,unsafe,3136.0,0.7780412946428571,0.2219587053571429,2439.9375,696.0625000000001,696.0625000000001,1.3872419085,50176.0
n01531178_goldfinch,whole-image,unsafe,50176.0,0.7751116071428571,0.2248883928571429,38892.0,11284.000000000002,50176.0,100.0,50176.0
n01592084_chickadee,background,unknown,50176.0,0.6639030612244898,0.33609693877551017,33312.0,16864.0,16864.0,33.6096938776,50176.0
n01592084_chickadee,object,safe,50176.0,0.6639030612244898,0.33609693877551017,33312.0,16864.0,33312.0,66.3903061224,50176.0
n01601694_water_ouzel,whole-image,unsafe,50176.0,0.7162587691326531,0.2837412308673469,35939.0,14237.0,50176.0,100.0,50176.0
n01601694_water_ouzel,background,unsafe,50176.0,0.7162587691326531,0.2837412308673469,35939.0,14237.0,14237.0,28.3741230867,50176.0
n01601694_water_ouzel,object,unsafe,50176.0,0.7162587691326531,0.2837412308673469,35939.0,14237.0,35939.0,71.6258769133,50176.0
n01531178_goldfinch,background,unsafe,50176.0,0.7751116071428571,0.2248883928571429,38892.0,11284.000000000002,11284.000000000002,22.4888392857,50176.0
n01531178_goldfinch,object,unsafe,50176.0,0.7751116071428571,0.2248883928571429,38892.0,11284.000000000002,38892.0,77.5111607143,50176.0
n01532829_house_finch,whole-image,unknown,50176.0,0.7048788265306123,0.2951211734693877,35368.0,14807.999999999998,50176.0,100.0,50176.0
n01532829_house_finch,background,unknown,50176.0,0.7048788265306123,0.2951211734693877,35368.0,14807.999999999998,14807.999999999998,29.5121173469,50176.0
n01532829_house_finch,object,safe,50176.0,0.7048788265306123,0.2951211734693877,35368.0,14807.999999999998,35368.0,70.4878826531,50176.0
n01534433_junco,whole-image,unknown,50176.0,0.5240353954081632,0.47596460459183676,26294.0,23882.0,50176.0,100.0,50176.0
n01534433_junco,background,safe,50176.0,0.5240353954081632,0.47596460459183676,26294.0,23882.0,23882.0,47.5964604592,50176.0
n01534433_junco,object,safe,50176.0,0.5240353954081632,0.47596460459183676,26294.0,23882.0,26294.0,52.4035395408,50176.0
n01537544_indigo_bunting,background,unknown,50176.0,0.7687340561224489,0.23126594387755106,38572.0,11604.000000000002,11604.000000000002,23.1265943878,50176.0
n01537544_indigo_bunting,object,safe,50176.0,0.7687340561224489,0.23126594387755106,38572.0,11604.000000000002,38572.0,76.8734056122,50176.0
n01558993_robin,whole-image,unsafe,50176.0,0.5970982142857143,0.4029017857142857,29960.0,20216.0,50176.0,100.0,50176.0
n01537544_indigo_bunting,whole-image,unknown,50176.0,0.7687340561224489,0.23126594387755106,38572.0,11604.000000000002,50176.0,100.0,50176.0
n01558993_robin,background,unknown,50176.0,0.5970982142857143,0.4029017857142857,29960.0,20216.0,20216.0,40.2901785714,50176.0
n01558993_robin,object,unknown,50176.0,0.5970982142857143,0.4029017857142857,29960.0,20216.0,29960.0,59.7098214286,50176.0
n01560419_bulbul,whole-image,safe,50176.0,0.6496133609693877,0.3503866390306123,32594.999999999996,17581.000000000004,50176.0,100.0,50176.0
n01560419_bulbul,background,safe,50176.0,0.6496133609693877,0.3503866390306123,32594.999999999996,17581.000000000004,17581.000000000004,35.0386639031,50176.0
n01580077_jay,object,unsafe,50176.0,0.7780412946428571,0.2219587053571429,39039.0,11137.000000000002,39039.0,77.8041294643,50176.0
n01582220_magpie,whole-image,unknown,50176.0,0.8391860650510204,0.16081393494897955,42107.0,8068.999999999998,50176.0,100.0,50176.0
n01582220_magpie,background,unknown,50176.0,0.8391860650510204,0.16081393494897955,42107.0,8068.999999999998,8068.999999999998,16.0813934949,50176.0
n01582220_magpie,object,safe,50176.0,0.8391860650510204,0.16081393494897955,42107.0,8068.999999999998,42107.0,83.9186065051,50176.0
n01592084_chickadee,whole-image,unknown,50176.0,0.6639030612244898,0.33609693877551017,33312.0,16864.0,50176.0,100.0,50176.0
n01560419_bulbul,object,safe,50176.0,0.6496133609693877,0.3503866390306123,32594.999999999996,17581.000000000004,32594.999999999996,64.9613360969,50176.0
n01580077_jay,whole-image,unsafe,50176.0,0.7780412946428571,0.2219587053571429,39039.0,11137.000000000002,50176.0,100.0,50176.0
n01580077_jay,background,unsafe,50176.0,0.7780412946428571,0.2219587053571429,39039.0,11137.000000000002,11137.000000000002,22.1958705357,50176.0
n01592084_chickadee,whole-image,safe,1568.0,0.6639030612244898,0.33609693877551017,1041.0,527.0,1568.0,3.125,50176.0
n01592084_chickadee,background,safe,1568.0,0.6639030612244898,0.33609693877551017,1041.0,527.0,527.0,1.0503029337,50176.0
