image,imagenet_id,segment_index,tag,mask_path,resolved_mask_path,status,r,lambda,c,outer_frac,flip_score,is_flipped,decision_rule
n02088632_bluetick,164,0,fix_mask,property_masks/n02088632_bluetick_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02088632_bluetick_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.5293965242346939,0.5800549636712721,0.24888002108195612,0.4158039378082295,0.12749152423469384,True,large_mask_ratio
n02089078_black-and-tan_coonhound,165,0,fix_mask,property_masks/n02089078_black-and-tan_coonhound_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02089078_black-and-tan_coonhound_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.203125,0.6324568288854003,0.016581632653061226,0.7908163265306123,0.07950532653061226,True,outer_band_dominant
n02089867_Walker_hound,166,0,fix_mask,property_masks/n02089867_Walker_hound_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02089867_Walker_hound_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0699139030612244,0.2927594070695553,0.16077537058152794,0.523945267958951,-0.14641537058152793,False,small_mask_guard
n02089973_English_foxhound,167,0,fix_mask,property_masks/n02089973_English_foxhound_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02089973_English_foxhound_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3196149553571428,0.5697449647689717,0.10893558645631976,0.5267818170480764,-0.08229004464285722,False,default
n02090379_redbone,168,0,fix_mask,property_masks/n02090379_redbone_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02090379_redbone_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3714724170918367,0.768549814904233,0.050056333494286176,0.6616771286013198,-0.030432582908163308,False,default
n02090622_borzoi,169,0,fix_mask,property_masks/n02090622_borzoi_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02090622_borzoi_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1623485331632653,0.3929535968573533,0.02381536950650626,0.7604959489319911,0.0491849489319911,True,outer_band_dominant
n02090721_Irish_wolfhound,170,0,fix_mask,property_masks/n02090721_Irish_wolfhound_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02090721_Irish_wolfhound_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0846619897959183,0.763653483992467,0.01435969868173258,0.9291431261770244,0.2178321261770244,True,outer_band_dominant
n02091032_Italian_greyhound,171,0,fix_mask,property_masks/n02091032_Italian_greyhound_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02091032_Italian_greyhound_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4465481505102041,0.8401767383736499,0.21485316433098278,0.4862090511470142,0.044643150510204066,True,large_mask_ratio
n02091134_whippet,172,0,fix_mask,property_masks/n02091134_whippet_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02091134_whippet_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0164620535714285,0.2845036319612591,0.1585956416464891,0.5217917675544794,-0.14423564164648908,False,small_mask_guard
n02091244_Ibizan_hound,173,0,fix_mask,property_masks/n02091244_Ibizan_hound_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02091244_Ibizan_hound_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.5388632015306123,0.5923515052888527,0.16979806198683334,0.5559582809379392,0.13695820153061228,True,large_mask_ratio
n02097658_silky_terrier,201,0,fix_mask,property_masks/n02097658_silky_terrier_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02097658_silky_terrier_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4312220982142857,0.9951472015528955,0.014096224060636871,0.7886028562185146,0.1312220982142857,True,large_mask_ratio
n02098105_soft-coated_wheaten_terrier,202,0,fix_mask,property_masks/n02098105_soft-coated_wheaten_terrier_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02098105_soft-coated_wheaten_terrier_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4019052933673469,0.37682237429336507,0.15144302290984826,0.5838540117028662,2.933673469152076e-07,True,large_mask_ratio
n02098286_West_Highland_white_terrier,203,0,fix_mask,property_masks/n02098286_West_Highland_white_terrier_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02098286_West_Highland_white_terrier_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4349489795918367,0.9732862903225806,0.17123350439882698,0.6211052052785924,0.12328629032258065,True,large_mask_ratio
n02099267_flat-coated_retriever,205,0,fix_mask,property_masks/n02099267_flat-coated_retriever_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02099267_flat-coated_retriever_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.5313297193877551,0.4711177794448612,0.25060015003750935,0.4451237809452363,0.12942471938775507,True,large_mask_ratio
n02099601_golden_retriever,207,0,fix_mask,property_masks/n02099601_golden_retriever_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02099601_golden_retriever_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.2762476084183674,0.8278623475939687,0.6053675780968184,0.0823894379914869,0.025367578096818444,True,central_compact_object
n02099712_Labrador_retriever,208,0,fix_mask,property_masks/n02099712_Labrador_retriever_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02099712_Labrador_retriever_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1995176977040816,0.8652482269503546,0.0,0.9578463689941065,0.24653536899410644,True,outer_band_dominant
n02099849_Chesapeake_Bay_retriever,209,0,fix_mask,property_masks/n02099849_Chesapeake_Bay_retriever_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02099849_Chesapeake_Bay_retriever_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3722696109693877,0.6573157021253815,0.11553081000053536,0.5901814872316505,-0.029635389030612302,False,default
n02100236_German_short-haired_pointer,210,0,fix_mask,property_masks/n02100236_German_short-haired_pointer_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02100236_German_short-haired_pointer_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.5744180484693877,0.9097217403372424,0.1915550621053362,0.5412185136354174,0.1725130484693877,True,large_mask_ratio
n02100583_vizsla,211,0,fix_mask,property_masks/n02100583_vizsla_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02100583_vizsla_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4883011798469387,0.9580017142157463,0.17129913064772867,0.5039794294110445,0.10800171421574634,True,large_mask_ratio
n02100735_English_setter,212,0,fix_mask,property_masks/n02100735_English_setter_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02100735_English_setter_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1745256696428571,0.8380723992234783,0.06314948041566747,0.8434395340870161,0.13212853408701608,True,outer_band_dominant
n02100877_Irish_setter,213,0,fix_mask,property_masks/n02100877_Irish_setter_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02100877_Irish_setter_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4269969706632653,0.5118319719953326,0.34133022170361726,0.47752625437572926,0.025091970663265295,True,large_mask_ratio
n02101006_Gordon_setter,214,0,fix_mask,property_masks/n02101006_Gordon_setter_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02101006_Gordon_setter_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1146564094387755,0.35268555536241963,0.29115244220406744,0.26577437858508607,-0.27679244220406746,False,default
n02101556_clumber,216,0,fix_mask,property_masks/n02101556_clumber_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02101556_clumber_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.2305683992346938,0.7923761777163109,8.643789437289307e-05,0.7846832051171233,0.07337220511712328,True,outer_band_dominant
n02102040_English_springer,217,0,fix_mask,property_masks/n02102040_English_springer_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02102040_English_springer_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.5628388073979592,0.985198824404235,0.2585956587939521,0.4135830884175489,0.1609338073979592,True,large_mask_ratio
n02102177_Welsh_springer_spaniel,218,0,fix_mask,property_masks/n02102177_Welsh_springer_spaniel_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02102177_Welsh_springer_spaniel_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1303411989795918,0.45168195718654436,0.1481651376146789,0.6680428134556575,-0.0432681865443425,False,default
n02102318_cocker_spaniel,219,0,fix_mask,property_masks/n02102318_cocker_spaniel_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02102318_cocker_spaniel_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.2857142857142857,0.4346400669642857,0.08670479910714286,0.6065150669642857,-0.07234479910714287,False,default
n02102480_Sussex_spaniel,220,0,fix_mask,property_masks/n02102480_Sussex_spaniel_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02102480_Sussex_spaniel_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3998525191326531,0.7025370084234661,0.06559338085032149,0.6820515376563824,-0.0020524808673469397,False,default
n02102973_Irish_water_spaniel,221,0,fix_mask,property_masks/n02102973_Irish_water_spaniel_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02102973_Irish_water_spaniel_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1741470025510204,0.7435339894712749,0.04806591897459373,0.6932936598764019,-0.018017340123598125,False,default
n02104029_kuvasz,222,0,fix_mask,property_masks/n02104029_kuvasz_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02104029_kuvasz_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1142976721938775,0.2957279860505667,0.18134263295553618,0.4439407149084568,-0.16698263295553617,False,default
n02104365_schipperke,223,0,fix_mask,property_masks/n02104365_schipperke_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02104365_schipperke_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3879743303571428,0.2884368418349001,0.16273693943596856,0.5069604972517594,-0.013930669642857219,False,default
n02105056_groenendael,224,0,fix_mask,property_masks/n02105056_groenendael_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02105056_groenendael_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3926578443877551,0.3508273271749061,0.06999289412242411,0.6867323114404629,-0.009247155612244928,False,default
n02105162_malinois,225,0,fix_mask,property_masks/n02105162_malinois_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02105162_malinois_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1834941007653061,0.6386445096122515,0.10003258390355164,0.6513522319973933,-0.05995876800260669,False,default
n02105251_briard,226,0,fix_mask,property_masks/n02105251_briard_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02105251_briard_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.2433832908163265,0.22617097936455946,0.25483131346216836,0.5984277759580741,-0.11288322404192597,False,default
n02105412_kelpie,227,0,fix_mask,property_masks/n02105412_kelpie_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02105412_kelpie_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3149513711734694,0.39726634183382903,0.05220527747895969,0.6887299879769664,-0.022581012023033642,False,default
n02105505_komondor,228,0,fix_mask,property_masks/n02105505_komondor_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02105505_komondor_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0575773278061224,0.2665282104534441,0.0020768431983385254,0.9477327795084804,0.23642177950848042,False,small_mask_guard
n02105641_Old_English_sheepdog,229,0,fix_mask,property_masks/n02105641_Old_English_sheepdog_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02105641_Old_English_sheepdog_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3201729910714285,0.484593837535014,0.022471210706504825,0.8471833177715531,0.13587231777155306,True,outer_band_dominant
n02105855_Shetland_sheepdog,230,0,fix_mask,property_masks/n02105855_Shetland_sheepdog_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02105855_Shetland_sheepdog_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.2994060905612244,0.5135458962923517,0.3768887705518205,0.41136923384144314,-0.1024989094387756,False,default
n02106166_Border_collie,232,0,fix_mask,property_masks/n02106166_Border_collie_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02106166_Border_collie_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4070671237244898,0.8868053855569156,0.030893512851897186,0.6209547123623012,0.03680538555691559,True,large_mask_ratio
n02106382_Bouvier_des_Flandres,233,0,fix_mask,property_masks/n02106382_Bouvier_des_Flandres_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02106382_Bouvier_des_Flandres_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1901506696428571,0.491143486007756,0.07976103133843412,0.8628026412325752,0.1514916412325752,True,outer_band_dominant
n02106550_Rottweiler,234,0,fix_mask,property_masks/n02106550_Rottweiler_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n02106550_Rottweiler_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4848533163265306,0.8223035185794146,0.19865998026964815,0.5177573166721473,0.0829483163265306,True,large_mask_ratio
n01644373_tree_frog,31,0,fix_mask,property_masks/n01644373_tree_frog_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01644373_tree_frog_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0492067920918367,0.2669096800324018,0.12150668286755771,0.5532604293236127,-0.10714668286755771,False,small_mask_guard
n01644900_tailed_frog,32,0,fix_mask,property_masks/n01644900_tailed_frog_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01644900_tailed_frog_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.4986248405612244,0.5979055917502698,0.049082697150165874,0.6738878452376194,0.0967198405612244,True,large_mask_ratio
n01665541_leatherback_turtle,34,0,fix_mask,property_masks/n01665541_leatherback_turtle_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01665541_leatherback_turtle_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1853276466836734,0.5741477578234219,0.5605979137541671,0.24529519303150876,-0.2165773533163266,False,default
n01667114_mud_turtle,35,0,fix_mask,property_masks/n01667114_mud_turtle_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01667114_mud_turtle_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.5129344706632653,0.95011073551696,0.10754944243695846,0.534250301122897,0.11102947066326524,True,large_mask_ratio
n01667778_terrapin,36,0,fix_mask,property_masks/n01667778_terrapin_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01667778_terrapin_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3233219068877551,0.48400419157985575,0.0,0.8894779017444369,0.17816690174443683,True,outer_band_dominant
n01669191_box_turtle,37,0,fix_mask,property_masks/n01669191_box_turtle_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01669191_box_turtle_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0356345663265306,0.19574944071588368,0.5111856823266219,0.07829977628635347,-0.3662704336734694,False,small_mask_guard
n01675722_banded_gecko,38,0,fix_mask,property_masks/n01675722_banded_gecko_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01675722_banded_gecko_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0868144132653061,0.8799357208448118,0.533287419651056,0.3071625344352617,-0.1571625344352617,False,default
n01677366_common_iguana,39,0,fix_mask,property_masks/n01677366_common_iguana_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01677366_common_iguana_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.1176658163265306,0.32401761517615174,0.018631436314363144,0.6807249322493225,-0.004271436314363145,False,default
n01682714_American_chameleon,40,0,fix_mask,property_masks/n01682714_American_chameleon_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01682714_American_chameleon_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0765106823979591,0.26751758270382914,0.18390205782755925,0.612659546756968,-0.09865145324303204,False,small_mask_guard
n01685808_whiptail,41,0,fix_mask,property_masks/n01685808_whiptail_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01685808_whiptail_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.6083386479591837,0.3255798715764644,0.20118595203774078,0.4590158563753112,0.20643364795918367,True,large_mask_ratio
n01687978_agama,42,0,fix_mask,property_masks/n01687978_agama_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01687978_agama_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.0525948660714285,0.2701780977643047,0.39598332701780975,0.2504736642667677,-0.3493101339285715,False,small_mask_guard
n01688243_frilled_lizard,43,0,fix_mask,property_masks/n01688243_frilled_lizard_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01688243_frilled_lizard_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.2349131058673469,0.8993806736234835,0.10604903707474336,0.568592517179944,-0.06508689413265309,False,default
n01692333_Gila_monster,45,0,fix_mask,property_masks/n01692333_Gila_monster_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01692333_Gila_monster_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.2525310905612244,0.2977665535474706,0.19248678083813434,0.510930471154605,-0.1493739094387756,False,default
n01694178_African_chameleon,47,0,fix_mask,property_masks/n01694178_African_chameleon_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01694178_African_chameleon_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.044921875,0.36512866015971607,0.00709849157054126,0.813220940550133,0.10190994055013303,False,small_mask_guard
n01695060_Komodo_dragon,48,0,fix_mask,property_masks/n01695060_Komodo_dragon_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01695060_Komodo_dragon_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3247369260204081,0.5551736835645023,0.27077451822756843,0.4555050938995949,-0.07716807397959191,False,default
n01697457_African_crocodile,49,0,fix_mask,property_masks/n01697457_African_crocodile_fix_mask_seg0_k50176_eps_0.0001.npz,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022_segmented_all_imgs/debug_vis/property_masks/n01697457_African_crocodile_fix_mask_seg0_k50176_eps_0.0001.npz,ok,0.3738042091836734,0.41160162081467266,0.03748133930475581,0.6759970142887609,-0.023121339304755816,False,default
