image,k,eps,segment_index,model,onnx,fix_mask_row_index,fix_nonmask_row_index,fix_mask_old_result,fix_mask_new_result,fix_nonmask_old_result,fix_nonmask_new_result,result_differed,fix_mask_old_bab_time,fix_mask_new_bab_time,fix_nonmask_old_bab_time,fix_nonmask_new_bab_time,bab_time_differed,fix_mask_old_all_time,fix_mask_new_all_time,fix_nonmask_old_all_time,fix_nonmask_new_all_time,all_time_differed,any_swapped_value_changed
n01843065_jacamar,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1039,1040,sat True,sat True,sat True,sat True,False,,,,,False,5.564781904220581,5.511385202407837,5.511385202407837,5.564781904220581,True,True
n01847000_drake,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1075,1076,sat False,sat False,sat False,sat False,False,1.774397611618042,1.779688596725464,1.779688596725464,1.774397611618042,True,35.722973108291626,35.62876486778259,35.62876486778259,35.722973108291626,True,True
n01847000_drake,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1015,1016,sat False,sat False,sat False,sat False,False,2.019508600234986,1.7697179317474363,1.7697179317474363,2.019508600234986,True,37.26818490028381,35.94090747833252,35.94090747833252,37.26818490028381,True,True
n01847000_drake,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,985,986,sat True,sat True,sat True,sat True,False,,,,,False,33.5800359249115,33.59349036216736,33.59349036216736,33.5800359249115,True,True
n01847000_drake,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,955,956,sat True,sat True,sat True,sat True,False,,,,,False,33.93118858337402,33.7430579662323,33.7430579662323,33.93118858337402,True,True
n01847000_drake,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1105,1106,sat True,sat True,sat True,sat True,False,,,,,False,35.333070039749146,34.59360408782959,34.59360408782959,35.333070039749146,True,True
n01847000_drake,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1045,1046,sat True,sat True,sat True,sat True,False,,,,,False,32.880948066711426,34.13067603111267,34.13067603111267,32.880948066711426,True,True
n01860187_black_swan,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1084,1085,unsat False,unsat False,unsat False,unsat False,False,533.4081518650055,521.0411524772644,521.0411524772644,533.4081518650055,True,568.0632996559143,555.1004638671875,555.1004638671875,568.0632996559143,True,True
n01860187_black_swan,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1024,1025,unsat False,unsat False,unsat False,unsat False,False,532.4933977127075,529.2147192955017,529.2147192955017,532.4933977127075,True,567.9999701976776,565.1805415153503,565.1805415153503,567.9999701976776,True,True
n01860187_black_swan,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,994,995,unsat False,unsat False,unsat False,unsat False,False,544.6321296691895,533.9901983737946,533.9901983737946,544.6321296691895,True,589.3942446708679,577.0876197814941,577.0876197814941,589.3942446708679,True,True
n01860187_black_swan,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,964,965,unsat False,unsat False,unsat False,unsat False,False,576.6776914596558,587.6819381713867,587.6819381713867,576.6776914596558,True,619.2660603523254,633.4401187896729,633.4401187896729,619.2660603523254,True,True
n01860187_black_swan,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1114,1115,unsat False,unsat False,unsat False,unsat False,False,586.6177606582642,619.4599468708038,619.4599468708038,586.6177606582642,True,629.2132172584534,662.9428925514221,662.9428925514221,629.2132172584534,True,True
n01860187_black_swan,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1054,1055,unsat False,unsat False,unsat False,unsat False,False,586.150652885437,641.1533718109131,641.1533718109131,586.150652885437,True,630.8251345157623,686.4965188503265,686.4965188503265,630.8251345157623,True,True
n01945685_slug,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,415,416,sat False,sat False,sat False,sat False,False,1.004953145980835,1.7164905071258545,1.7164905071258545,1.004953145980835,True,41.60216212272644,40.169514656066895,40.169514656066895,41.60216212272644,True,True
n01945685_slug,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,787,788,sat False,sat False,sat False,sat False,False,0.8837723731994629,1.7039146423339844,1.7039146423339844,0.8837723731994629,True,40.58530235290527,38.12824773788452,38.12824773788452,40.58530235290527,True,True
n01945685_slug,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,694,695,sat True,sat True,sat True,sat True,False,,,,,False,36.882158041000366,38.587339639663696,38.587339639663696,36.882158041000366,True,True
n01945685_slug,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,601,602,sat True,sat True,sat True,sat True,False,,,,,False,42.0036199092865,40.21929883956909,40.21929883956909,42.0036199092865,True,True
n01945685_slug,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,508,509,sat True,sat True,sat True,sat True,False,,,,,False,42.89148831367493,38.01337814331055,38.01337814331055,42.89148831367493,True,True
n01945685_slug,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,880,881,sat True,sat True,sat True,sat True,False,,,,,False,39.80207681655884,41.5997154712677,41.5997154712677,39.80207681655884,True,True
n01980166_fiddler_crab,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,430,431,unsat False,unsat False,unsat False,unsat False,False,595.878054857254,586.3839299678802,586.3839299678802,595.878054857254,True,632.9566519260406,626.2381639480591,626.2381639480591,632.9566519260406,True,True
n01980166_fiddler_crab,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,802,803,unsat False,unsat False,unsat False,unsat False,False,598.8727102279663,613.7129170894623,613.7129170894623,598.8727102279663,True,635.8875842094421,652.6141059398651,652.6141059398651,635.8875842094421,True,True
n01980166_fiddler_crab,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,709,710,unsat False,unsat False,unsat False,unsat False,False,657.2230215072632,648.8961260318756,648.8961260318756,657.2230215072632,True,705.0147018432617,694.7845435142517,694.7845435142517,705.0147018432617,True,True
n01980166_fiddler_crab,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,616,617,unsat False,unsat False,unsat False,unsat False,False,682.4815535545349,676.3069777488708,676.3069777488708,682.4815535545349,True,725.9499623775482,720.8583354949951,720.8583354949951,725.9499623775482,True,True
n01980166_fiddler_crab,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,523,524,unsat False,unsat False,unsat False,unsat False,False,682.8632168769836,740.0142979621887,740.0142979621887,682.8632168769836,True,727.7272942066193,786.8497188091278,786.8497188091278,727.7272942066193,True,True
n01980166_fiddler_crab,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,895,896,unsat False,timeout False,timeout False,unsat False,True,682.2310612201691,2372.317236661911,2372.317236661911,682.2310612201691,True,731.2189152240753,2421.8057017326355,2421.8057017326355,731.2189152240753,True,True
