instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
33,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,"[[inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf]]",0,0.2389211654663086,101.21981906890869,3112
34,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_global_k1024_eps_0.0039.vnnlib,100,timeout False,"[[inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [0.03248128294944763], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [0.036063432693481445], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf]]",0,0.15130257606506348,101.84125804901123,2718
35,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,,4.326887845993042,0
36,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,"[[inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [0.05737507343292236], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [0.058570146560668945], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf]]",0,0.24303579330444336,104.15499591827393,2651
37,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_global_k1024_eps_0.0039.vnnlib,100,unsat False,"[[inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf]]",0,0.2356266975402832,35.23770308494568,3683
38,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,,2.793285369873047,0
39,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,"[[inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf]]",0,0.23962163925170898,34.81698417663574,3683
40,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_global_k1024_eps_0.0039.vnnlib,100,timeout False,"[[inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf]]",0,0.22898101806640625,103.24493622779846,2268
41,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,,2.86814546585083,0
42,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,"[[inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf], [inf]]",0,0.23273134231567383,102.65304851531982,2268
